Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
21935,2023-01-05 01:30:00,2023-01-05 02:50:00,San Jose (SJC),San Diego (SAN),WN1282,838.82,3190.03
21936,2023-01-04 23:20:00,2023-01-04 00:35:00,Los Angeles (LAX),San Jose (SJC),WN2962,890.37,1795.69
21937,2023-01-04 21:15:00,2023-01-04 22:35:00,Oakland (OAK),Los Angeles (LAX),WN3094,803.2,3948.68
21938,2023-01-04 18:45:00,2023-01-04 20:20:00,Las Vegas (LAS),Oakland (OAK),WN2515,614.71,2246.33
21939,2023-01-04 14:40:00,2023-01-04 18:00:00,Houston (IAH),Las Vegas (LAS),WN3398,405.08,3679.69
21940,2023-01-04 12:25:00,2023-01-04 13:50:00,New Orleans (MSY),Houston (IAH),WN3398,561.6,3388.52
21941,2023-01-04 03:30:00,2023-01-04 04:35:00,Houston (HOU),New Orleans (MSY),WN3516,879.03,3765.91
21942,2023-01-03 23:45:00,2023-01-03 02:35:00,Fort Lauderdale (FLL),Houston (HOU),WN3516,865.04,754.9
21943,2023-01-03 20:55:00,2023-01-03 22:55:00,Raleigh-Durham (RDU),Fort Lauderdale (FLL),WN3516,242.1,847.58
21944,2023-01-03 18:15:00,2023-01-03 20:00:00,Chicago (MDW),Raleigh-Durham (RDU),WN3516,806.46,1727.45
21945,2023-01-03 13:15:00,2023-01-03 17:25:00,Oakland (OAK),Chicago (MDW),WN3516,495.42,4029.38
21946,2023-01-03 02:15:00,2023-01-03 06:30:00,Houston (HOU),Oakland (OAK),WN928,1121.67,1652.98
21947,2023-01-02 22:55:00,2023-01-02 01:10:00,Tucson (TUS),Houston (HOU),WN1038,477.21,1942.89
21948,2023-01-02 19:55:00,2023-01-02 21:55:00,Denver (DEN),Tucson (TUS),WN1038,274.79,3779.12
21949,2023-01-02 17:00:00,2023-01-02 18:50:00,Las Vegas (LAS),Denver (DEN),WN4497,296.36,1774.67
21950,2023-01-02 14:40:00,2023-01-02 16:05:00,San Diego (SAN),Las Vegas (LAS),WN4497,996.17,3430.97
21951,2023-01-02 02:55:00,2023-01-02 07:25:00,Chicago (MDW),San Diego (SAN),WN1420,1133.91,1126.53
21952,2023-01-02 00:35:00,2023-01-02 02:40:00,Washington (IAD),Chicago (MDW),WN1244,1095.14,2748.29
21953,2023-01-01 22:10:00,2023-01-01 23:50:00,Atlanta (ATL),Washington (IAD),WN1244,943.05,2847.18
21954,2023-01-01 19:15:00,2023-01-01 21:10:00,Houston (HOU),Atlanta (ATL),WN1244,862.03,2388.92
21955,2023-01-01 16:10:00,2023-01-01 18:20:00,St. Louis (STL),Houston (HOU),WN754,460.13,3259.41
21956,2023-01-01 12:50:00,2023-01-01 15:10:00,Baltimore (BWI),St. Louis (STL),WN754,899.76,2238.14
21957,2023-01-01 10:30:00,2023-01-01 11:50:00,Columbus (CMH),Baltimore (BWI),WN1414,550.85,3175.27
21958,2023-01-01 00:55:00,2023-01-01 03:10:00,Tampa (TPA),Columbus (CMH),WN667,394.64,2913.67
21959,2022-12-31 21:35:00,2022-12-31 00:05:00,Baltimore (BWI),Tampa (TPA),WN1994,743.34,2611.97
21960,2022-12-31 18:30:00,2022-12-31 20:40:00,Orlando (MCO),Baltimore (BWI),WN1794,400.48,2936.68
21961,2022-12-31 15:25:00,2022-12-31 17:45:00,Indianapolis (IND),Orlando (MCO),WN2609,920.76,2241.6
21962,2022-12-31 12:00:00,2022-12-31 14:30:00,Orlando (MCO),Indianapolis (IND),WN979,460.96,3634.52
21963,2022-12-31 03:25:00,2022-12-31 04:55:00,Atlanta (ATL),Orlando (MCO),WN835,880.75,1287.7
21964,2022-12-31 00:50:00,2022-12-31 02:20:00,New Orleans (MSY),Atlanta (ATL),WN683,906.34,4045.42
21965,2022-12-30 21:45:00,2022-12-30 00:00:00,Chicago (MDW),New Orleans (MSY),WN3277,696.1,926.08
21966,2022-12-30 16:55:00,2022-12-30 20:55:00,Los Angeles (LAX),Chicago (MDW),WN3277,288.66,1998.24
21967,2022-12-30 14:30:00,2022-12-30 16:05:00,Sacramento (SMF),Los Angeles (LAX),WN3277,386.77,2471.02
21968,2022-12-30 04:50:00,2022-12-30 06:50:00,Phoenix (PHX),Sacramento (SMF),WN1063,577.83,3710.26
21969,2022-12-30 02:40:00,2022-12-30 04:00:00,El Paso (ELP),Phoenix (PHX),WN323,819.83,1884.16
21970,2022-12-29 20:40:00,2022-12-29 21:50:00,Phoenix (PHX),El Paso (ELP),WN1384,730.89,3360
21971,2022-12-29 18:10:00,2022-12-29 19:40:00,Los Angeles (LAX),Phoenix (PHX),WN1384,718.13,1058.53
21972,2022-12-29 11:20:00,2022-12-29 17:25:00,Baltimore (BWI),Los Angeles (LAX),WN1384,162.62,1416.93
21973,2022-12-29 04:20:00,2022-12-29 07:05:00,Las Vegas (LAS),Houston (HOU),WN2840,797.84,3714.98
21974,2022-12-29 02:25:00,2022-12-29 03:25:00,Long Beach (LGB),Las Vegas (LAS),WN2840,771.11,2168.21
21975,2022-12-29 02:25:00,2022-12-29 03:55:00,Houston (HOU),Birmingham (BHM),WN2095,1179.43,2995.05
21976,2022-12-29 00:25:00,2022-12-29 02:45:00,West Palm Beach (PBI),Baltimore (BWI),WN1669,237.26,2154.5
21977,2022-12-28 10:35:00,2022-12-28 12:35:00,Buffalo (BUF),Chicago (MDW),WN2823,238.12,850.73
21978,2022-12-28 04:55:00,2022-12-28 06:15:00,Ontario (ONT),Oakland (OAK),WN1430,1102.32,1113.22
21979,2022-12-28 02:25:00,2022-12-28 03:45:00,Chicago (MDW),Buffalo (BUF),WN1752,984.88,4143.21
21980,2022-12-27 19:10:00,2022-12-27 23:40:00,Chicago (MDW),Portland (PDX),WN351,1049.83,3388.71
21981,2022-12-27 15:00:00,2022-12-27 18:20:00,Salt Lake City (SLC),Chicago (MDW),WN1548,163,4175.03
21982,2022-12-27 12:35:00,2022-12-27 14:10:00,Phoenix (PHX),Salt Lake City (SLC),WN1548,754.84,1897.37
21983,2022-12-27 10:00:00,2022-12-27 12:25:00,Fort Myers (RSW),Baltimore (BWI),WN3028,211.28,3011.83
21984,2023-01-04 22:30:00,2023-01-04 23:45:00,Jacksonville (JAX),Atlanta (ATL),WN3257,955.57,2709.97
21985,2023-01-04 19:25:00,2023-01-04 21:45:00,Chicago (MDW),Jacksonville (JAX),WN705,186.72,1426.83
21986,2023-01-04 16:35:00,2023-01-04 18:40:00,Washington (DCA),Chicago (MDW),WN150,487.63,2122.23
21987,2023-01-04 13:35:00,2023-01-04 15:25:00,Atlanta (ATL),Washington (DCA),WN717,493.6,3754.9
21988,2023-01-04 11:05:00,2023-01-04 12:40:00,Sarasota (SRQ),Atlanta (ATL),WN717,218.3,2382.9
21989,2023-01-04 02:10:00,2023-01-04 04:00:00,Nashville (BNA),Sarasota (SRQ),WN1942,861.25,1930.95
21990,2023-01-03 23:25:00,2023-01-03 01:25:00,Orlando (MCO),Nashville (BNA),WN2003,663.41,2785.66
21991,2023-01-03 20:25:00,2023-01-03 22:10:00,Raleigh-Durham (RDU),Orlando (MCO),WN2933,186.64,3937.99
21992,2023-01-03 18:25:00,2023-01-03 19:35:00,Baltimore (BWI),Raleigh-Durham (RDU),WN2933,1137.28,2930.87
21993,2023-01-03 16:15:00,2023-01-03 17:35:00,Columbus (CMH),Baltimore (BWI),WN2933,213.44,1222.76
21994,2023-01-03 14:00:00,2023-01-03 15:25:00,St. Louis (STL),Columbus (CMH),WN2933,956,1443.51
21995,2023-01-03 04:40:00,2023-01-03 06:15:00,Dallas (DAL),St. Louis (STL),WN271,1102.73,1830.51
21996,2023-01-03 01:25:00,2023-01-03 03:50:00,Chicago (MDW),Dallas (DAL),WN491,1151.38,2619.14
21997,2023-01-02 21:55:00,2023-01-02 00:40:00,Orlando (MCO),Chicago (MDW),WN491,475.26,2469.93
21998,2023-01-02 16:50:00,2023-01-02 21:10:00,Las Vegas (LAS),Orlando (MCO),WN1769,187.98,3294.54
21999,2023-01-02 11:20:00,2023-01-02 16:00:00,Atlanta (ATL),Las Vegas (LAS),WN438,889.02,2898.78
22000,2023-01-02 02:45:00,2023-01-02 04:40:00,Baltimore (BWI),Atlanta (ATL),WN792,389.14,1549.16
22001,2023-01-02 00:30:00,2023-01-02 03:15:00,Dallas (DAL),Baltimore (BWI),WN3391,237.58,2979.17
22002,2023-01-01 20:25:00,2023-01-01 23:40:00,Sacramento (SMF),Dallas (DAL),WN3391,1076.8,1492.88
22003,2023-01-01 15:50:00,2023-01-01 19:40:00,Dallas (DAL),Sacramento (SMF),WN1797,229.16,1130.22
22004,2023-01-01 11:40:00,2023-01-01 14:45:00,Raleigh-Durham (RDU),Dallas (DAL),WN2770,1121.39,1011.75
22005,2023-01-01 00:35:00,2023-01-01 02:20:00,Orlando (MCO),Raleigh-Durham (RDU),WN3123,656.93,3523.68
22006,2022-12-31 21:45:00,2022-12-31 23:40:00,Nashville (BNA),Orlando (MCO),WN2714,512.18,3284.63
22007,2022-12-31 18:40:00,2022-12-31 20:20:00,Oklahoma City (OKC),Nashville (BNA),WN3745,792.17,3693.09
22008,2022-12-31 15:40:00,2022-12-31 17:45:00,Phoenix (PHX),Oklahoma City (OKC),WN3745,646.65,775.26
22009,2022-12-31 11:25:00,2022-12-31 14:25:00,Omaha (OMA),Phoenix (PHX),WN1842,275.55,1173.98
22010,2022-12-31 04:25:00,2022-12-31 05:45:00,Denver (DEN),Omaha (OMA),WN1481,772.54,4048.13
22011,2022-12-31 01:15:00,2022-12-31 03:35:00,Sacramento (SMF),Denver (DEN),WN1481,237.96,2176.69
22012,2022-12-30 22:50:00,2022-12-30 00:15:00,Ontario (ONT),Sacramento (SMF),WN3430,766.3,1034.51
22013,2022-12-30 17:30:00,2022-12-30 21:55:00,Chicago (MDW),Ontario (ONT),WN3430,707.81,743.41
22014,2022-12-30 13:10:00,2022-12-30 16:40:00,Las Vegas (LAS),Chicago (MDW),WN3174,447.66,2650.65
22015,2022-12-30 03:20:00,2022-12-30 06:30:00,Kansas City (MCI),Las Vegas (LAS),WN2368,552.54,1616.65
22016,2022-12-30 00:05:00,2022-12-30 02:30:00,Phoenix (PHX),Kansas City (MCI),WN2560,657.38,3127.95
22017,2022-12-29 21:20:00,2022-12-29 23:20:00,Boise (BOI),Phoenix (PHX),WN2560,1094.44,1778.91
22018,2022-12-29 19:10:00,2022-12-29 20:35:00,Sacramento (SMF),Boise (BOI),WN2560,309.83,3059.2
22019,2022-12-29 04:50:00,2022-12-29 06:50:00,Phoenix (PHX),Sacramento (SMF),WN1063,202.9,1409.63
22020,2022-12-29 01:05:00,2022-12-29 02:55:00,Sacramento (SMF),Phoenix (PHX),WN2715,776.81,2691.51
22021,2022-12-28 23:00:00,2022-12-28 00:30:00,San Diego (SAN),Sacramento (SMF),WN1481,1199.16,3711.18
22022,2022-12-28 20:55:00,2022-12-28 22:05:00,Las Vegas (LAS),San Diego (SAN),WN1481,637.23,2084.44
22023,2022-12-28 18:35:00,2022-12-28 19:55:00,Reno (RNO),Las Vegas (LAS),WN1481,677.62,2629.89
22024,2022-12-28 16:15:00,2022-12-28 18:10:00,Phoenix (PHX),Reno (RNO),WN470,790.75,3372.31
22025,2022-12-28 12:30:00,2022-12-28 15:10:00,Dallas (DAL),Phoenix (PHX),WN947,470.28,2281.34
22026,2022-12-28 02:55:00,2022-12-28 04:45:00,St. Louis (STL),Dallas (DAL),WN222,499.97,3341.63
22027,2022-12-28 00:55:00,2022-12-28 02:05:00,Chicago (MDW),St. Louis (STL),WN222,939.98,867.84
22028,2022-12-27 22:55:00,2022-12-27 01:08:00,Houston (IAH),Chicago (MDW),WN8522,565.6,2096.98
22029,2022-12-27 21:45:00,2022-12-27 00:05:00,Houston (IAH),Chicago (MDW),WN1563,1122.33,2338.71
22030,2022-12-27 13:10:00,2022-12-27 15:00:00,Houston (IAH),Nashville (BNA),WN3592,224.67,4126.71
22031,2023-01-03 04:00:00,2023-01-03 07:40:00,Houston (HOU),Los Angeles (LAX),WN1791,669.92,3171.05
22032,2023-01-03 00:35:00,2023-01-03 02:55:00,Tampa (TPA),Houston (HOU),WN1291,839.78,1929.57
22033,2023-01-02 21:20:00,2023-01-02 23:35:00,Indianapolis (IND),Tampa (TPA),WN1291,249.25,2892.49
22034,2023-01-02 18:00:00,2023-01-02 20:25:00,Orlando (MCO),Indianapolis (IND),WN1066,912.82,2793.26
22035,2023-01-02 15:20:00,2023-01-02 17:45:00,St. Louis (STL),Orlando (MCO),WN2009,383.82,1637.39
22036,2023-01-02 11:20:00,2023-01-02 14:30:00,Boston (BOS),St. Louis (STL),WN2009,1032.52,2486.51
22037,2023-01-02 01:20:00,2023-01-02 03:45:00,St. Louis (STL),Boston (BOS),WN3397,339.19,3857.65
22038,2023-01-01 23:20:00,2023-01-01 00:20:00,Kansas City (MCI),St. Louis (STL),WN3397,158.09,1250.44
22039,2023-01-01 20:25:00,2023-01-01 22:10:00,Nashville (BNA),Kansas City (MCI),WN2049,299.48,3161.77
22040,2023-01-01 16:50:00,2023-01-01 19:30:00,Windsor Locks (BDL),Nashville (BNA),WN2049,865.47,3993.74
22041,2023-01-01 13:30:00,2023-01-01 16:05:00,Orlando (MCO),Windsor Locks (BDL),WN4805,477.88,2250.04
22042,2023-01-01 10:20:00,2023-01-01 12:45:00,Indianapolis (IND),Orlando (MCO),WN385,678.94,3761.08
22043,2022-12-31 23:15:00,2022-12-31 01:45:00,Orlando (MCO),Indianapolis (IND),WN1599,361.26,1890.17
22044,2022-12-31 19:45:00,2022-12-31 22:20:00,Grand Rapids (GRR),Orlando (MCO),WN1228,1133.32,3512.22
22045,2022-12-31 18:00:00,2022-12-31 18:50:00,Chicago (MDW),Grand Rapids (GRR),WN1228,811.54,4122.77
22046,2022-12-31 15:25:00,2022-12-31 17:05:00,Memphis (MEM),Chicago (MDW),WN1228,921.19,3192.57
22047,2022-12-31 13:10:00,2022-12-31 14:40:00,Atlanta (ATL),Memphis (MEM),WN1228,168.03,2560.75
22048,2022-12-31 10:40:00,2022-12-31 12:25:00,Washington (IAD),Atlanta (ATL),WN1228,473.87,2802.22
22049,2022-12-31 02:15:00,2022-12-31 03:55:00,Chicago (MDW),Washington (IAD),WN3101,246.51,2859.71
22050,2022-12-30 22:05:00,2022-12-30 01:05:00,Salt Lake City (SLC),Chicago (MDW),WN1317,804.4,3390.27
22051,2022-12-30 19:50:00,2022-12-30 21:15:00,Las Vegas (LAS),Salt Lake City (SLC),WN1317,575.73,1118.87
22052,2022-12-30 17:35:00,2022-12-30 19:00:00,Salt Lake City (SLC),Las Vegas (LAS),WN1234,284.26,3134.73
22053,2022-12-30 15:00:00,2022-12-30 16:45:00,Denver (DEN),Salt Lake City (SLC),WN1234,911.56,3139.43
22054,2022-12-30 11:00:00,2022-12-30 14:05:00,New Orleans (MSY),Denver (DEN),WN1234,1124.49,775.45
22055,2022-12-30 04:15:00,2022-12-30 05:20:00,Houston (HOU),New Orleans (MSY),WN1839,533.06,3118.51
22056,2022-12-30 00:20:00,2022-12-30 01:04:00,San Antonio (SAT),Houston (HOU),WN8540,262.29,970.14
22057,2022-12-29 19:00:00,2022-12-29 20:30:00,Oklahoma City (OKC),San Antonio (SAT),WN3401,327.97,3836.33
22058,2022-12-29 16:35:00,2022-12-29 18:10:00,Denver (DEN),Oklahoma City (OKC),WN3401,770.18,3426.43
22059,2022-12-29 11:25:00,2022-12-29 15:45:00,Baltimore (BWI),Denver (DEN),WN3401,1180.33,2420.18
22060,2022-12-29 01:00:00,2022-12-29 05:50:00,Los Angeles (LAX),Baltimore (BWI),WN3157,1078.91,3645.32
22061,2022-12-28 20:40:00,2022-12-28 00:10:00,Dallas (DAL),Los Angeles (LAX),WN1447,1188.79,2992.33
22062,2022-12-28 19:25:00,2022-12-28 22:45:00,San Juan (SJU),Tampa (TPA),WN1153,1024.2,1349.16
22063,2022-12-28 18:50:00,2022-12-28 19:55:00,Austin (AUS),Dallas (DAL),WN1447,611.09,2365.68
22064,2022-12-28 16:15:00,2022-12-28 17:55:00,New Orleans (MSY),Austin (AUS),WN1447,548.22,2792.66
22065,2022-12-28 04:20:00,2022-12-28 06:30:00,Denver (DEN),Milwaukee (MKE),WN1882,306.41,2081.99
22066,2022-12-28 01:10:00,2022-12-28 03:20:00,Minneapolis (MSP),Denver (DEN),WN3776,284.01,1068.92
22067,2022-12-28 00:05:00,2022-12-28 01:40:00,New Orleans (MSY),Nashville (BNA),WN3018,984.3,2535.15
22068,2022-12-27 22:25:00,2022-12-27 00:20:00,Denver (DEN),Minneapolis (MSP),WN419,831.08,1288.82
22069,2022-12-27 20:25:00,2022-12-27 23:20:00,Phoenix (PHX),New Orleans (MSY),WN3018,219.7,1511.01
22070,2022-12-27 18:20:00,2022-12-27 19:35:00,Ontario (ONT),Phoenix (PHX),WN3018,192.23,3002.2
22071,2022-12-27 16:10:00,2022-12-27 18:30:00,Denver (DEN),Ontario (ONT),WN8869,164.93,1377.61
22072,2022-12-27 15:05:00,2022-12-27 17:35:00,Denver (DEN),Ontario (ONT),WN3018,316.54,3282.79
22073,2022-12-26 18:35:00,2022-12-26 21:05:00,Denver (DEN),Louisville (SDF),WN2632,867.36,2944.51
22074,2023-01-04 02:50:00,2023-01-04 04:20:00,Atlanta (ATL),Richmond (RIC),WN1738,313.37,4152.08
22075,2023-01-03 22:45:00,2023-01-03 01:20:00,New York (LGA),Atlanta (ATL),WN1433,821.16,1645.84
22076,2023-01-03 19:50:00,2023-01-03 22:00:00,Atlanta (ATL),New York (LGA),WN1076,1171.84,2649.59
22077,2023-01-03 17:35:00,2023-01-03 18:50:00,Jackson (JAN),Atlanta (ATL),WN1076,594.47,1773.35
22078,2023-01-03 14:00:00,2023-01-03 16:40:00,Baltimore (BWI),Jackson (JAN),WN1916,524.28,1554.3
22079,2023-01-03 11:35:00,2023-01-03 13:10:00,Louisville (SDF),Baltimore (BWI),WN2056,789.03,1262.68
22080,2023-01-03 02:10:00,2023-01-03 03:20:00,Chicago (MDW),Louisville (SDF),WN2107,1035.7,2224.91
22081,2023-01-02 23:35:00,2023-01-02 01:05:00,Pittsburgh (PIT),Chicago (MDW),WN1294,1139.34,1333.76
22082,2023-01-02 20:10:00,2023-01-02 22:50:00,Fort Lauderdale (FLL),Pittsburgh (PIT),WN1294,964.36,1839.25
22083,2023-01-02 16:25:00,2023-01-02 19:25:00,Islip (ISP),Fort Lauderdale (FLL),WN1875,266.01,2122.26
22084,2023-01-02 13:00:00,2023-01-02 15:30:00,Orlando (MCO),Islip (ISP),WN1912,453.44,883.41
22085,2023-01-02 01:20:00,2023-01-02 03:15:00,Nashville (BNA),Orlando (MCO),WN1777,592.33,915.91
22086,2023-01-01 22:40:00,2023-01-01 00:40:00,Austin (AUS),Nashville (BNA),WN2473,401.86,1631.7
22087,2023-01-01 20:20:00,2023-01-01 21:50:00,New Orleans (MSY),Austin (AUS),WN1177,864.88,994.58
22088,2023-01-01 18:05:00,2023-01-01 19:30:00,San Antonio (SAT),New Orleans (MSY),WN2311,380.81,3864.03
22089,2023-01-01 16:15:00,2023-01-01 17:15:00,Houston (HOU),San Antonio (SAT),WN3232,935.42,1332.86
22090,2023-01-01 13:00:00,2023-01-01 15:20:00,Atlanta (ATL),Houston (HOU),WN3232,718.84,2473.09
22091,2023-01-01 10:25:00,2023-01-01 12:10:00,Richmond (RIC),Atlanta (ATL),WN3232,699.24,3514.97
22092,2023-01-01 01:45:00,2023-01-01 03:15:00,Atlanta (ATL),Richmond (RIC),WN1738,332.55,1260.18
22093,2022-12-31 22:40:00,2022-12-31 00:50:00,Philadelphia (PHL),Atlanta (ATL),WN3054,233.78,850.11
22094,2022-12-31 19:00:00,2022-12-31 21:45:00,West Palm Beach (PBI),Philadelphia (PHL),WN1099,801.72,3141.81
22095,2022-12-31 15:30:00,2022-12-31 18:15:00,Philadelphia (PHL),West Palm Beach (PBI),WN966,553.15,1770.18
22096,2022-12-31 12:25:00,2022-12-31 14:45:00,Orlando (MCO),Philadelphia (PHL),WN3547,300.02,3493.7
22097,2022-12-31 02:15:00,2022-12-31 04:40:00,Dallas (DAL),Orlando (MCO),WN3162,394.88,3841.73
22098,2022-12-30 23:35:00,2022-12-30 01:25:00,Colorado Springs (COS),Dallas (DAL),WN3162,467.45,1093.81
22099,2022-12-30 20:50:00,2022-12-30 22:50:00,Dallas (DAL),Colorado Springs (COS),WN1017,769.01,3018.73
22100,2022-12-30 17:00:00,2022-12-30 20:05:00,Raleigh-Durham (RDU),Dallas (DAL),WN1017,930.1,3146.82
22101,2022-12-30 14:20:00,2022-12-30 16:10:00,Chicago (MDW),Raleigh-Durham (RDU),WN3483,582.28,1416.85
22102,2022-12-30 11:00:00,2022-12-30 13:30:00,Houston (HOU),Chicago (MDW),WN3483,498.47,1567.48
22103,2022-12-30 01:00:00,2022-12-30 03:05:00,St. Louis (STL),Houston (HOU),WN2450,635.16,1286.37
22104,2022-12-29 20:25:00,2022-12-29 00:10:00,San Jose (SJC),St. Louis (STL),WN2450,685.9,819.29
22105,2022-12-29 18:00:00,2022-12-29 19:35:00,San Diego (SAN),San Jose (SJC),WN2450,883.26,1728.26
22106,2022-12-29 05:55:00,2022-12-29 07:00:00,Las Vegas (LAS),San Diego (SAN),WN1646,574.88,765.17
22107,2022-12-29 01:10:00,2022-12-29 04:30:00,Houston (HOU),Las Vegas (LAS),WN43,298.93,2263.48
22108,2022-12-28 23:35:00,2022-12-28 02:20:00,Orlando (MCO),San Juan (SJU),WN2552,1178.87,1806.27
22109,2022-12-28 20:20:00,2022-12-28 22:40:00,Pittsburgh (PIT),Orlando (MCO),WN2552,670.24,4167.03
22110,2022-12-28 17:55:00,2022-12-28 19:30:00,Atlanta (ATL),Pittsburgh (PIT),WN1980,192.34,3858.13
22111,2022-12-28 15:00:00,2022-12-28 17:05:00,Dallas (DAL),Atlanta (ATL),WN1980,1070.68,2088.25
22112,2022-12-28 04:50:00,2022-12-28 06:10:00,Oakland (OAK),Ontario (ONT),WN1514,667.02,2926
22113,2022-12-28 04:05:00,2022-12-28 06:35:00,Austin (AUS),Chicago (MDW),WN736,954.97,1066.59
22114,2022-12-28 00:55:00,2022-12-28 03:30:00,Orlando (MCO),Houston (HOU),WN896,463.98,1918.45
22115,2022-12-27 21:40:00,2022-12-27 00:10:00,Chicago (MDW),Orlando (MCO),WN3172,1188.32,2908.3
22116,2022-12-27 19:00:00,2022-12-27 20:55:00,Charlotte (CLT),Chicago (MDW),WN2919,1002.78,2313.89
22117,2022-12-27 19:00:00,2022-12-27 20:22:00,Nashville (BNA),Chicago (MDW),WN8614,197.34,2652.18
22118,2022-12-27 17:30:00,2022-12-27 18:45:00,Nashville (BNA),Chicago (MDW),WN8886,1122.49,3722.31
22119,2022-12-27 15:40:00,2022-12-27 17:05:00,Nashville (BNA),Charlotte (CLT),WN2888,688.22,3535.63
22120,2022-12-27 12:40:00,2022-12-27 14:45:00,Austin (AUS),Nashville (BNA),WN2888,521.44,3053.05
22121,2022-12-27 12:00:00,2022-12-27 13:40:00,Wichita (ICT),Denver (DEN),WN3333,454.08,1901.76
22122,2023-01-05 01:15:00,2023-01-05 02:50:00,San Diego (SAN),Oakland (OAK),WN3370,520.28,1929.72
22123,2023-01-04 23:05:00,2023-01-04 00:20:00,Las Vegas (LAS),San Diego (SAN),WN3370,180.19,2318.19
22124,2023-01-04 20:50:00,2023-01-04 22:15:00,Sacramento (SMF),Las Vegas (LAS),WN1825,1157.63,764.44
22125,2023-01-04 15:15:00,2023-01-04 20:00:00,Chicago (MDW),Sacramento (SMF),WN1825,239.8,1898.89
22126,2023-01-04 03:30:00,2023-01-04 06:55:00,Las Vegas (LAS),Chicago (MDW),WN1212,769.25,1608.64
22127,2023-01-03 23:20:00,2023-01-03 02:40:00,Houston (HOU),Las Vegas (LAS),WN2059,187.16,3948.33
22128,2023-01-03 20:10:00,2023-01-03 22:25:00,Tucson (TUS),Houston (HOU),WN2688,210.93,2630.91
22129,2023-01-03 18:05:00,2023-01-03 19:25:00,Las Vegas (LAS),Tucson (TUS),WN2688,687.64,1042.31
22130,2023-01-03 15:20:00,2023-01-03 17:20:00,Denver (DEN),Las Vegas (LAS),WN2688,1101.18,767.99
22131,2023-01-03 12:25:00,2023-01-03 13:55:00,Albuquerque (ABQ),Denver (DEN),WN1921,469.21,4159.63
22132,2023-01-01 18:40:00,2023-01-01 20:30:00,Los Angeles (LAX),Albuquerque (ABQ),WN3315,718.38,3771.77
22133,2023-01-01 16:20:00,2023-01-01 17:50:00,Oakland (OAK),Los Angeles (LAX),WN3315,1079.63,2787.98
22134,2023-01-01 14:00:00,2023-01-01 15:30:00,Eugene (EUG),Oakland (OAK),WN3315,388.91,3231.41
22135,2023-01-01 04:00:00,2023-01-01 05:30:00,Oakland (OAK),Eugene (EUG),WN2426,348.59,3732.7
22136,2023-01-01 00:05:00,2023-01-01 01:40:00,Las Vegas (LAS),Oakland (OAK),WN1883,551.77,3891.71
22137,2022-12-31 22:00:00,2022-12-31 23:15:00,Santa Barbara (SBA),Las Vegas (LAS),WN3447,1079.26,3539.28
22138,2022-12-31 19:55:00,2022-12-31 21:15:00,Las Vegas (LAS),Santa Barbara (SBA),WN2130,675.36,2555.88
22139,2022-12-31 17:50:00,2022-12-31 19:05:00,San Diego (SAN),Las Vegas (LAS),WN1109,759.58,2672.91
22140,2022-12-31 15:40:00,2022-12-31 16:50:00,Phoenix (PHX),San Diego (SAN),WN767,1147.84,3930.11
22141,2022-12-31 10:45:00,2022-12-31 14:50:00,Indianapolis (IND),Phoenix (PHX),WN767,754.73,1004.28
22142,2022-12-31 02:30:00,2022-12-31 05:50:00,Las Vegas (LAS),Indianapolis (IND),WN1284,551.72,842.31
22143,2022-12-30 21:20:00,2022-12-30 01:35:00,Birmingham (BHM),Las Vegas (LAS),WN2442,732.94,3497.4
22144,2022-12-30 18:55:00,2022-12-30 20:35:00,Dallas (DAL),Birmingham (BHM),WN852,1048.66,4022.21
22145,2022-12-30 16:35:00,2022-12-30 17:50:00,Lubbock (LBB),Dallas (DAL),WN3453,801.95,1880.49
22146,2022-12-30 14:30:00,2022-12-30 15:45:00,Dallas (DAL),Lubbock (LBB),WN1285,482.38,1834.27
22147,2022-12-29 21:05:00,2022-12-29 23:05:00,Panama City (ECP),Dallas (DAL),WN312,1046.93,2162.72
22148,2022-12-29 18:35:00,2022-12-29 20:20:00,Dallas (DAL),Panama City (ECP),WN311,742.65,1601.16
22149,2022-12-29 13:00:00,2022-12-29 14:05:00,Houston (HOU),Dallas (DAL),WN4,257.39,1881.79
22150,2022-12-29 04:20:00,2022-12-29 06:30:00,St. Louis (STL),Houston (HOU),WN1333,1126.1,1709.99
22151,2022-12-29 00:55:00,2022-12-29 03:15:00,Tampa (TPA),St. Louis (STL),WN1674,260.97,3337.36
22152,2022-12-28 21:35:00,2022-12-28 00:10:00,Baltimore (BWI),Tampa (TPA),WN3379,343.44,3656.71
22153,2022-12-28 19:20:00,2022-12-28 20:35:00,Columbus (CMH),Baltimore (BWI),WN3379,818.53,3027.04
22154,2022-12-28 15:50:00,2022-12-28 18:35:00,Fort Lauderdale (FLL),Columbus (CMH),WN3379,639.54,1911.89
22155,2022-12-28 14:45:00,2022-12-28 16:55:00,Orlando (MCO),Columbus (CMH),WN1131,455.74,2683.1
22156,2022-12-28 11:20:00,2022-12-28 12:49:00,San Juan (SJU),Orlando (MCO),WN8502,751.11,1258.1
22157,2022-12-27 15:45:00,2022-12-27 18:30:00,Orlando (MCO),San Juan (SJU),WN886,435,2582.97
22158,2022-12-27 12:00:00,2022-12-27 14:50:00,Milwaukee (MKE),Orlando (MCO),WN886,741.98,1318.53
