id_airport,airport_type,airport_name,latitude_deg,longitude_deg,airport_code,region_name,local_region,municipality,iata_code,local_code
645,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,Rawlins (RWL),Wyoming,WY,Rawlins,RWL,RWL
646,medium_airport,Redwood Falls Municipal Airport,44.54719925,-95.08229828,Redwood Falls (RWF),Minnesota,MN,Redwood Falls,RWF,RWF
647,medium_airport,Winkler County Airport,31.77960014,-103.2009964,Wink (INK),Texas,TX,Wink,INK,INK
648,medium_airport,Patrick Space Force Base,28.2349,-80.6101,Cocoa Beach (COF),Florida,FL,Cocoa Beach,COF,COF
649,medium_airport,Deadhorse Airport,70.19470215,-148.4649963,Deadhorse (SCC),Alaska,AK,Deadhorse,SCC,SCC
650,medium_airport,Gustavus Airport,58.4253006,-135.7070007,Gustavus (GST),Alaska,AK,Gustavus,GST,GST
651,medium_airport,Kodiak Airport,57.75,-152.4940033,Kodiak (ADQ),Alaska,AK,Kodiak,ADQ,ADQ
652,medium_airport,MacDill Air Force Base,27.8493,-82.521202,Tampa (MCF),Florida,FL,Tampa,MCF,MCF
653,medium_airport,Ogdensburg International Airport,44.6819,-75.4655,Ogdensburg (OGS),New York,NY,Ogdensburg,OGS,OGS
654,medium_airport,Greenwood–Leflore Airport,33.49430084,-90.08470154,Greenwood (GWO),Mississippi,MS,Greenwood,GWO,GWO
655,medium_airport,Valdez Pioneer Field,61.1339,-146.248001,Valdez (VDZ),Alaska,AK,Valdez,VDZ,VDZ
656,medium_airport,Northeast Ohio Regional Airport,41.778,-80.695503,Ashtabula (HZY),Ohio,OH,Ashtabula,JFN,HZY
657,medium_airport,Chanute Martin Johnson Airport,37.668173,-95.486727,Chanute (CNU),Kansas,KS,Chanute,CNU,CNU
658,medium_airport,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,Key West (NQX),Florida,FL,Key West,NQX,NQX
659,medium_airport,Lake Cumberland Regional Airport,37.05339813,-84.61589813,Somerset (SME),Kentucky,KY,Somerset,SME,SME
660,medium_airport,Tucumcari Municipal Airport,35.18280029,-103.6029968,Tucumcari (TCC),New Mexico,NM,Tucumcari,TCC,TCC
661,medium_airport,Edwards Air Force Base,34.905399,-117.884003,Edwards (EDW),California,CA,Edwards,EDW,EDW
662,medium_airport,King Salmon Airport,58.677845,-156.651965,King Salmon (AKN),Alaska,AK,King Salmon,AKN,AKN
663,medium_airport,Tinker Air Force Base,35.4147,-97.386597,Oklahoma City (TIK),Oklahoma,OK,Oklahoma City,TIK,TIK
664,medium_airport,Tyndall Air Force Base,30.069599,-85.575401,Panama City (PAM),Florida,FL,Panama City,PAM,PAM
665,medium_airport,Fairchild Air Force Base,47.615101,-117.655998,Spokane (SKA),Washington,WA,Spokane,SKA,SKA
666,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,Watertown (ATY),South Dakota,SD,Watertown,ATY,ATY
667,medium_airport,Worland Municipal Airport,43.965698,-107.950996,Worland (WRL),Wyoming,WY,Worland,WRL,WRL
668,medium_airport,McConnell Air Force Base,37.621899,-97.268204,Wichita (IAB),Kansas,KS,Wichita,IAB,IAB
669,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,Wrightstown (WRI),New Jersey,NJ,Wrightstown,WRI,WRI
670,medium_airport,Eastern Oregon Regional Airport at Pendleton,45.695099,-118.841003,Pendleton (PDT),Oregon,OR,Pendleton,PDT,PDT
671,medium_airport,Keesler Air Force Base,30.41040039,-88.92440033,Biloxi (BIX),Mississippi,MS,Biloxi,BIX,BIX
672,medium_airport,Cherry Point MCAS /Cunningham Field/,34.90090179,-76.88069916,Cherry Point (NKT),North Carolina,NC,Cherry Point,,NKT
673,medium_airport,Crossville Memorial Whitson Field,35.95130157,-85.08499908,Crossville (CSV),Tennessee,TN,Crossville,CSV,CSV
674,medium_airport,Lawson Army Air Field,32.332546,-84.988003,Fort Benning (LSF),Georgia,GA,Fort Benning,LSF,LSF
675,medium_airport,Alice International Airport,27.7409,-98.026901,Alice (ALI),Texas,TX,Alice,ALI,ALI
676,medium_airport,Chan Gurney Municipal Airport,42.91669846,-97.3859024,Yankton (YKN),South Dakota,SD,Yankton,YKN,YKN
677,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,Fairbanks (EIL),Alaska,AK,Fairbanks,EIL,EIL
678,medium_airport,Shelby County Airport,33.17699814,-86.78279877,Alabaster (EET),Alabama,AL,Alabaster,,EET
679,medium_airport,Sierra Blanca Regional Airport,33.462799,-105.535004,Alto (SRR),New Mexico,NM,Alto,RUI,SRR
680,medium_airport,Baker City Municipal Airport,44.83729935,-117.8089981,Baker City (BKE),Oregon,OR,Baker City,BKE,BKE
681,medium_airport,Curtis Field,31.17930031,-99.32389832,Brady (BBD),Texas,TX,Brady,BBD,BBD
682,medium_airport,Chadron Municipal Airport,42.83760071,-103.0950012,Chadron (CDR),Nebraska,NE,Chadron,CDR,CDR
683,medium_airport,Jim Hamilton L.B. Owens Airport,33.97050095,-80.99520111,Columbia (CUB),South Carolina,SC,Columbia,CUB,CUB
684,medium_airport,Cut Bank International Airport,48.608657,-112.378183,Cut Bank (CTB),Montana,MT,Cut Bank,CTB,CTB
685,medium_airport,Dawson Community Airport,47.13869858,-104.8069992,Glendive (GDV),Montana,MT,Glendive,GDV,GDV
686,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,New Iberia (ARA),Louisiana,LA,New Iberia,ARA,ARA
687,medium_airport,Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,Oak Harbor (NUW),Washington,WA,Oak Harbor,NUW,NUW
688,medium_airport,Ontario Municipal Airport,44.0198,-117.013289,Oregon (ONO),Oregon,OR,Oregon,ONO,ONO
689,medium_airport,Ralph Wenz Field,42.79550171,-109.8069992,Pinedale (PNA),Wyoming,WY,Pinedale,PWY,PNA
690,medium_airport,Miller Field,42.856211,-100.549192,Valentine (VTN),Nebraska,NE,Valentine,VTN,VTN
691,medium_airport,Wausau Downtown Airport,44.92620087,-89.62660217,Wausau (AUW),Wisconsin,WI,Wausau,AUW,AUW
692,medium_airport,Dyess Air Force Base,32.420799,-99.854599,Abilene (DYS),Texas,TX,Abilene,DYS,DYS
693,medium_airport,Alamogordo White Sands Regional Airport,32.84051,-105.98794,Alamogordo (ALM),New Mexico,NM,Alamogordo,ALM,ALM
694,medium_airport,Mercer County Airport,37.295799,-81.207703,Bluefield (BLF),West Virginia,WV,Bluefield,BLF,BLF
695,medium_airport,Laughlin Air Force Base,29.359501,-100.778002,Del Rio (DLF),Texas,TX,Del Rio,DLF,DLF
696,medium_airport,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,Fort Leonard Wood (TBN),Missouri,MO,Fort Leonard Wood,TBN,TBN
697,medium_airport,Langley Air Force Base,37.082901,-76.360497,Hampton (LFI),Virginia,VA,Hampton,LFI,LFI
698,medium_airport,Petersburg James A Johnson Airport,56.80170059,-132.9450073,Petersburg (PSG),Alaska,AK,Petersburg,PSG,PSG
699,medium_airport,Randolph Air Force Base,29.529699,-98.2789,Universal City (RND),Texas,TX,Universal City,RND,RND
700,medium_airport,Robins Air Force Base,32.640099,-83.591904,Warner Robins (WRB),Georgia,GA,Warner Robins,WRB,WRB
701,medium_airport,Minot Air Force Base,48.4156,-101.358002,Minot (MIB),North Dakota,ND,Minot,MIB,MIB
702,medium_airport,Pope Field,35.170898,-79.014503,Fort Bragg (POB),North Carolina,NC,Fort Bragg,POB,POB
703,medium_airport,Hill Air Force Base,41.12403,-111.973086,Ogden (HIF),Utah,UT,Ogden,HIF,HIF
704,medium_airport,Point Mugu Naval Air Station (Naval Base Ventura Co),34.12030029,-119.1210022,Point Mugu (NTD),California,CA,Point Mugu,NTD,NTD
705,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,Savannah (SVN),Georgia,GA,Savannah,SVN,SVN
706,medium_airport,Elkins-Randolph County Regional Airport,38.889759,-79.857651,Elkins (EKN),West Virginia,WV,Elkins,EKN,EKN
707,medium_airport,Baudette International Airport,48.72840118,-94.61219788,Baudette (BDE),Minnesota,MN,Baudette,BDE,BDE
708,medium_airport,Childress Municipal Airport,34.43379974,-100.288002,Childress (CDS),Texas,TX,Childress,CDS,CDS
709,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,Fort Bliss/El Paso (BIF),Texas,TX,Fort Bliss/El Paso,BIF,BIF
710,medium_airport,NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498,Fort Worth (NFW),Texas,TX,Fort Worth,FWH,NFW
711,medium_airport,Havre City County Airport,48.542999,-109.762001,Havre (HVR),Montana,MT,Havre,HVR,HVR
712,medium_airport,Orangeburg Municipal Airport,33.45679855,-80.85949707,Orangeburg (OGB),South Carolina,SC,Orangeburg,OGB,OGB
713,medium_airport,Russell Municipal Airport,38.87210083,-98.8117981,Russell (RSL),Kansas,KS,Russell,RSL,RSL
714,medium_airport,Sidney - Richland Regional Airport,47.706902,-104.193001,Sidney (SDY),Montana,MT,Sidney,SDY,SDY
715,medium_airport,Soldotna Airport,60.474935,-151.038471,Soldotna (SXQ),Alaska,AK,Soldotna,SXQ,SXQ
716,medium_airport,Sonora Municipal Airport,30.58569908,-100.6490021,Sonora (SOA),Texas,TX,Sonora,,SOA
717,medium_airport,Holloman Air Force Base,32.852501,-106.107002,Alamogordo (HMN),New Mexico,NM,Alamogordo,HMN,HMN
718,medium_airport,Altus Air Force Base,34.667099,-99.266701,Altus (LTS),Oklahoma,OK,Altus,LTS,LTS
719,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,Bossier City (BAD),Louisiana,LA,Bossier City,BAD,BAD
720,medium_airport,Columbus Air Force Base,33.643799,-88.443802,Columbus (CBM),Mississippi,MS,Columbus,CBM,CBM
721,medium_airport,Luke Air Force Base,33.535,-112.383003,Glendale (LUF),Arizona,AZ,Glendale,LUF,LUF
722,medium_airport,Waimea Kohala Airport,20.001301,-155.667999,Waimea (Kamuela) (MUE),Hawaii,HI,Waimea (Kamuela),MUE,MUE
723,medium_airport,Selfridge Air National Guard Base Airport,42.613463,-82.836919,Mount Clemens (MTC),Michigan,MI,Mount Clemens,MTC,MTC
724,medium_airport,Ellsworth Air Force Base,44.14500046,-103.1039963,Rapid City (RCA),South Dakota,SD,Rapid City,RCA,RCA
725,medium_airport,Bettles Airport,66.91390228,-151.529007,Bettles (BTT),Alaska,AK,Bettles,BTT,BTT
726,medium_airport,Miley Memorial Field,42.58509827,-110.1110001,Big Piney (BPI),Wyoming,WY,Big Piney,BPI,BPI
727,medium_airport,Grand Forks Air Force Base,47.96110153,-97.40119934,Grand Forks (RDR),North Dakota,ND,Grand Forks,RDR,RDR
728,medium_airport,Hobart Regional Airport,34.991317,-99.051313,Hobart (HBR),Oklahoma,OK,Hobart,HBR,HBR
729,medium_airport,Houlton International Airport,46.12310028,-67.792099,Houlton (HUL),Maine,ME,Houlton,HUL,HUL
730,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,Kaneohe (NGF),Hawaii,HI,Kaneohe,NGF,NGF
731,medium_airport,Whiting Field Naval Air Station South Airport,30.70439911,-87.02300262,Milton (NDZ),Florida,FL,Milton,,NDZ
732,medium_airport,Oceana Naval Air Station,36.820702,-76.033501,Virginia Beach (NTU),Virginia,VA,Virginia Beach,NTU,NTU
733,medium_airport,Cannon Air Force Base,34.382801,-103.321999,Clovis (CVS),New Mexico,NM,Clovis,CVS,CVS
734,medium_airport,Dillingham Airport,59.04470062,-158.5050049,Dillingham (DLG),Alaska,AK,Dillingham,DLG,DLG
735,medium_airport,Vance Air Force Base,36.339199,-97.916496,Enid (END),Oklahoma,OK,Enid,END,END
736,medium_airport,Mountain Home Air Force Base,43.043598,-115.872002,Mountain Home (MUO),Idaho,ID,Mountain Home,MUO,MUO
737,medium_airport,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,Unalaska (DUT),Alaska,AK,Unalaska,DUT,DUT
738,medium_airport,Adak Airport,51.883564,-176.642783,Adak (ADK),Alaska,AK,Adak,ADK,ADK
739,medium_airport,Kingsville Naval Air Station,27.50720024,-97.80970001,Kingsville (NQI),Texas,TX,Kingsville,NQI,NQI
740,medium_airport,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,New Orleans (NBG),Louisiana,LA,New Orleans,NBG,NBG
741,medium_airport,Gulkana Airport,62.155859,-145.454662,Gulkana (GKN),Alaska,AK,Gulkana,GKN,GKN
742,medium_airport,Anaktuvuk Pass Airport,68.13359833,-151.7429962,Anaktuvuk Pass (AKP),Alaska,AK,Anaktuvuk Pass,AKP,AKP
743,medium_airport,Saline County Regional Airport,34.590599,-92.479401,Bryant (SUZ),Arkansas,AR,Bryant,,SUZ
744,medium_airport,Lake Country Regional Airport,36.59579849,-78.56009674,Clarksville (W63),Virginia,VA,Clarksville,,W63
745,medium_airport,Gambell Airport,63.76679993,-171.7330017,Gambell (GAM),Alaska,AK,Gambell,GAM,GAM
746,medium_airport,Guymon Municipal Airport,36.68510056,-101.5080032,Guymon (GUY),Oklahoma,OK,Guymon,GUY,GUY
747,medium_airport,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,Lemoore (NLC),California,CA,Lemoore,NLC,NLC
748,medium_airport,Los Alamitos Army Air Field,33.79000092,-118.052002,Los Alamitos (SLI),California,CA,Los Alamitos,,SLI
749,medium_airport,Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034,Oceanside (NFG),California,CA,Oceanside,,NFG
750,medium_airport,Lemhi County Airport,45.12379837,-113.8809967,Salmon (SMN),Idaho,ID,Salmon,SMN,SMN
751,medium_airport,St Mary's Airport,62.0605011,-163.302002,St Mary's (KSM),Alaska,AK,St Mary's,KSM,KSM
752,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,Troy (TOI),Alabama,AL,Troy,TOI,TOI
753,medium_airport,Truth or Consequences Municipal Airport,33.2369,-107.272003,Truth or Consequences (TCS),New Mexico,NM,Truth or Consequences,TCS,TCS
754,medium_airport,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,Cordova (CDV),Alaska,AK,Cordova,CDV,CDV
755,medium_airport,Shaw Air Force Base,33.972698,-80.470596,Sumter (SSC),South Carolina,SC,Sumter,SSC,SSC
756,medium_airport,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,Fort Rucker/Ozark (OZR),Alabama,AL,Fort Rucker/Ozark,OZR,OZR
757,medium_airport,Maxwell Air Force Base,32.3829,-86.365799,Montgomery (MXF),Alabama,AL,Montgomery,MXF,MXF
758,medium_airport,Esler Army Airfield / Esler Regional Airport,31.394266,-92.294082,Alexandria (ESF),Louisiana,LA,Alexandria,ESF,ESF
759,medium_airport,Arkansas International Airport,35.96429825,-89.94400024,Blytheville (BYH),Arkansas,AR,Blytheville,BYH,BYH
760,medium_airport,Barter Island Long Range Radar Station Airport,70.134003,-143.582001,Barter Island (BTI),Alaska,AK,Barter Island,BTI,BTI
761,medium_airport,Nuiqsut Airport,70.209999,-151.005998,Nuiqsut (AQT),Alaska,AK,Nuiqsut,NUI,AQT
762,medium_airport,Eareckson Air Station,52.71229935,174.1139984,Shemya (SYA),Alaska,AK,Shemya,SYA,SYA
763,medium_airport,Ambler Airport,67.107043,-157.854308,Ambler (AFM),Alaska,AK,Ambler,ABL,AFM
764,medium_airport,South Alabama Regional At Bill Benton Field Airport,31.3088,-86.393799,Andalusia/Opp (79J),Alabama,AL,Andalusia/Opp,,79J
765,medium_airport,China Lake Naws (Armitage Field) Airport,35.6853981,-117.6920013,China Lake (NID),California,CA,China Lake,,NID
766,medium_airport,Duke Field,30.65040016,-86.52290344,Crestview (EGI),Florida,FL,Crestview,EGI,EGI
767,medium_airport,Fallon Naval Air Station,39.41659927,-118.7009964,Fallon (NFL),Nevada,NV,Fallon,NFL,NFL
768,medium_airport,Simmons Army Air Field,35.13180161,-78.93669891,Fort Bragg (FBG),North Carolina,NC,Fort Bragg,FBG,FBG
769,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,Fort Carson (FCS),Colorado,CO,Fort Carson,FCS,FCS
770,medium_airport,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,Jacksonville (NRB),Florida,FL,Jacksonville,NRB,NRB
771,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,Mobridge (MBG),South Dakota,SD,Mobridge,MBG,MBG
772,medium_airport,Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,Patuxent River (NHK),Maryland,MD,Patuxent River,NHK,NHK
773,medium_airport,Savoonga Airport,63.686401,-170.492996,Savoonga (SVA),Alaska,AK,Savoonga,SVA,SVA
774,medium_airport,Seward Airport,60.130478,-149.418612,Seward (SWD),Alaska,AK,Seward,SWD,SWD
775,medium_airport,Seymour Johnson Air Force Base,35.339401,-77.960602,Goldsboro (GSB),North Carolina,NC,Goldsboro,GSB,GSB
776,medium_airport,Haines Airport,59.24380112,-135.5240021,Haines (HNS),Alaska,AK,Haines,HNS,HNS
777,medium_airport,Whiteman Air Force Base,38.730301,-93.547897,Knob Noster (SZL),Missouri,MO,Knob Noster,SZL,SZL
778,medium_airport,Vandenberg Space Force Base,34.737301,-120.584,Lompoc (VBG),California,CA,Lompoc,VBG,VBG
779,medium_airport,Beale Air Force Base,39.136101,-121.436996,Marysville (BAB),California,CA,Marysville,BAB,BAB
780,medium_airport,Annette Island Airport,55.037026,-131.572695,Metlakatla (ANN),Alaska,AK,Metlakatla,ANN,ANN
781,medium_airport,Grissom Air Reserve Base,40.648102,-86.1521,Peru (GUS),Indiana,IN,Peru,GUS,GUS
782,medium_airport,Wrangell Airport,56.48429871,-132.3699951,Wrangell (WRG),Alaska,AK,Wrangell,WRG,WRG
783,medium_airport,Wheeler Sack Army Air Field,44.05559921,-75.71949768,Fort Drum (GTB),New York,NY,Fort Drum,,GTB
784,medium_airport,McGrath Airport,62.95289993,-155.6060028,McGrath (MCG),Alaska,AK,McGrath,MCG,MCG
785,medium_airport,Arctic Village Airport,68.1147,-145.578995,Arctic Village (ARC),Alaska,AK,Arctic Village,ARC,ARC
786,medium_airport,Emmonak Airport,62.78609848,-164.4909973,Emmonak (ENM),Alaska,AK,Emmonak,EMK,ENM
787,medium_airport,Moody Air Force Base,30.96780014,-83.19300079,Valdosta (VAD),Georgia,GA,Valdosta,VAD,VAD
788,medium_airport,Williston Basin International Airport,48.258387,-103.748797,Williston (XWA),North Dakota,ND,Williston,XWA,XWA
789,medium_airport,Gray Army Air Field,47.07920074,-122.5810013,Fort Lewis/Tacoma (GRF),Washington,WA,Fort Lewis/Tacoma,GRF,GRF
790,medium_airport,MCAS New River / McCutcheon Field,34.708401,-77.439697,Jacksonville (NCA),North Carolina,NC,Jacksonville,,NCA
791,medium_airport,Volk Field,43.93899918,-90.25340271,Camp Douglas (VOK),Wisconsin,WI,Camp Douglas,VOK,VOK
792,medium_airport,Cape Lisburne LRRS Airport,68.87509918,-166.1100006,Cape Lisburne (LUR),Alaska,AK,Cape Lisburne,LUR,LUR
793,medium_airport,Cold Bay Airport,55.2061,-162.725006,Cold Bay (CDB),Alaska,AK,Cold Bay,CDB,CDB
794,medium_airport,Allen Army Airfield,63.99449921,-145.7220001,Delta Junction Ft Greely (BIG),Alaska,AK,Delta Junction Ft Greely,BIG,BIG
795,medium_airport,Caribou Municipal Airport,46.871498,-68.017899,Caribou (CAR),Maine,ME,Caribou,CAR,CAR
796,medium_airport,Beauregard Regional Airport,30.831699,-93.339897,DeRidder (DRI),Louisiana,LA,DeRidder,DRI,DRI
797,medium_airport,Ely Municipal Airport,47.82450104,-91.83070374,Ely (ELO),Minnesota,MN,Ely,LYU,ELO
798,medium_airport,Henry Post Army Air Field (Fort Sill),34.64979935,-98.40219879,Fort Sill (FSI),Oklahoma,OK,Fort Sill,FSI,FSI
799,medium_airport,Fort Yukon Airport,66.57150269,-145.25,Fort Yukon (FYU),Alaska,AK,Fort Yukon,FYU,FYU
800,medium_airport,Hickam Air Force Base,21.335278,-157.948333,Honolulu (HIK),Hawaii,HI,Honolulu,HIK,HIK
801,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,Hooper Bay (HPB),Alaska,AK,Hooper Bay,HPB,HPB
802,medium_airport,Hunt Field,42.815201,-108.730003,Lander (LND),Wyoming,WY,Lander,LND,LND
803,medium_airport,Whiting Field Naval Air Station - North,30.7241993,-87.02189636,Milton (NSE),Florida,FL,Milton,NSE,NSE
804,medium_airport,Noatak Airport,67.56610107,-162.9750061,Noatak (WTK),Alaska,AK,Noatak,WTK,WTK
805,medium_airport,West Woodward Airport,36.438,-99.5226667,Woodward (WWR),Oklahoma,OK,Woodward,WWR,WWR
806,medium_airport,Aniak Airport,61.58160019,-159.5429993,Aniak (ANI),Alaska,AK,Aniak,ANI,ANI
807,medium_airport,Wainwright Airport,70.638,-159.994995,Wainwright (AWI),Alaska,AK,Wainwright,AIN,AWI
808,medium_airport,Buckley Space Force Base,39.701698,-104.751999,Aurora (BKF),Colorado,CO,Aurora,BFK,BKF
809,medium_airport,Davison Army Air Field,38.71500015,-77.18099976,Fort Belvoir (DAA),Virginia,VA,Fort Belvoir,DAA,DAA
810,medium_airport,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,Fort Campbell (HOP),Kentucky,KY,Fort Campbell,HOP,HOP
811,medium_airport,Edward G. Pitka Sr Airport,64.73619843,-156.9369965,Galena (GAL),Alaska,AK,Galena,GAL,GAL
812,medium_airport,Phillips Army Air Field,39.466202,-76.1688,Aberdeen (APG),Maryland,MD,Aberdeen,APG,APG
813,medium_airport,Columbus Municipal Airport,41.44800186,-97.34259796,Columbus (OLU),Nebraska,NE,Columbus,,OLU
814,medium_airport,Godman Army Air Field,37.90710068,-85.9720993,Fort Knox (FTK),Kentucky,KY,Fort Knox,FTK,FTK
815,medium_airport,Bob Baker Memorial Airport,66.97599792,-160.4369965,Kiana (IAN),Alaska,AK,Kiana,IAN,IAN
816,medium_airport,Klawock Airport,55.579201,-133.076004,Klawock (AKW),Alaska,AK,Klawock,KLW,AKW
817,medium_airport,Felker Army Air Field,37.1325,-76.608803,Newport News (Fort Eustis) (FAF),Virginia,VA,Newport News (Fort Eustis),FAF,FAF
818,medium_airport,Point Lay LRRS Airport,69.73290253,-163.0050049,Point Lay (PIZ),Alaska,AK,Point Lay,PIZ,PIZ
819,medium_airport,Quantico Marine Corps Airfield / Turner Field,38.501701,-77.305298,Quantico (NYG),Virginia,VA,Quantico,,NYG
820,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,Redstone Arsnl Huntsville (HUA),Alabama,AL,Redstone Arsnl Huntsville,HUA,HUA
821,medium_airport,Central Kentucky Regional Airport,37.630798,-84.332298,Richmond (RGA),Kentucky,KY,Richmond,,RGA
822,medium_airport,Scammon Bay Airport,61.84529877,-165.5709991,Scammon Bay (SCM),Alaska,AK,Scammon Bay,SCM,SCM
823,medium_airport,Togiak Airport,59.05279922,-160.3970032,Togiak Village (TOG),Alaska,AK,Togiak Village,TOG,TOG
824,medium_airport,Wilmington Airpark,39.42789841,-83.792099,Wilmington (ILN),Ohio,OH,Wilmington,ILN,ILN
825,medium_airport,L M Clayton Airport,48.0945015,-105.5749969,Wolf Point (OLF),Montana,MT,Wolf Point,OLF,OLF
826,medium_airport,Aleknagik / New Airport,59.2826004,-158.6179962,Aleknagik (5A8),Alaska,AK,Aleknagik,WKK,5A8
827,medium_airport,Huslia Airport,65.69789886,-156.3509979,Huslia (HLA),Alaska,AK,Huslia,HSL,HLA
828,medium_airport,Anvik Airport,62.646702,-160.190994,Anvik (ANV),Alaska,AK,Anvik,ANV,ANV
829,medium_airport,Egegik Airport,58.184386,-157.374873,Egegik (EII),Alaska,AK,Egegik,EGX,EII
830,medium_airport,Homey (Area 51) Airport,37.23500061,-115.810997,Groom Lake (),Nevada,NV,Groom Lake,,
831,medium_airport,Marshall Don Hunter Sr Airport,61.86429977,-162.026001,Marshall (MDM),Alaska,AK,Marshall,MLL,MDM
832,medium_airport,St George Airport,56.577345,-169.663823,St George (PBV),Alaska,AK,St George,STG,PBV
833,medium_airport,St Paul Island Airport,57.166311,-170.222555,St Paul Island (SNP),Alaska,AK,St Paul Island,SNP,SNP
834,medium_airport,Naval Air Station Meridian / McCain Field,32.5531,-88.55406,Lauderdale (NMM),Mississippi,MS,Lauderdale,,NMM
835,medium_airport,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,McComb (MCB),Mississippi,MS,McComb,MCB,MCB
836,medium_airport,Cape Newenham LRRS Airport,58.64640045,-162.0630035,Cape Newenham (EHM),Alaska,AK,Cape Newenham,EHM,EHM
837,medium_airport,Ladd Army Airfield,64.837502,-147.613998,Fairbanks (FBK),Alaska,AK,Fairbanks,FBK,FBK
838,medium_airport,Iliamna Airport,59.75439835,-154.9109955,Iliamna (ILI),Alaska,AK,Iliamna,ILI,ILI
839,medium_airport,Sparrevohn LRRS Airport,61.09740067,-155.5740051,Sparrevohn (SVW),Alaska,AK,Sparrevohn,SVW,SVW
840,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,Atqasuk (ATK),Alaska,AK,Atqasuk,ATK,ATK
841,medium_airport,Beaufort MCAS - Merritt Field,32.47740173,-80.72319794,Beaufort (NBC),South Carolina,SC,Beaufort,,NBC
842,medium_airport,Buckland Airport,65.981598,-161.149002,Buckland (BVK),Alaska,AK,Buckland,BKC,BVK
843,medium_airport,Northeast Iowa Regional Airport,43.07260132,-92.6108017,Charles City (CCY),Iowa,IA,Charles City,CCY,CCY
844,medium_airport,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,Cocoa Beach (XMR),Florida,FL,Cocoa Beach,,XMR
845,medium_airport,Deering Airport,66.069603,-162.766006,Deering (DEE),Alaska,AK,Deering,DRG,DEE
846,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,Eastover (MMT),South Carolina,SC,Eastover,MMT,MMT
847,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,40.435214,-76.568661,Fort Indiantown Gap(Annville) (MUI),Pennsylvania,PA,Fort Indiantown Gap(Annville),MUI,MUI
848,medium_airport,Marshall Army Air Field,39.053021,-96.764202,Fort Riley (Junction City) (FRI),Kansas,KS,Fort Riley (Junction City),FRI,FRI
849,medium_airport,Wendell H Ford Airport,37.386666,-83.261666,Hazard (CPF),Kentucky,KY,Hazard,,CPF
850,medium_airport,Julian Carroll Airport,37.59389877,-83.31729889,Jackson (JKL),Kentucky,KY,Jackson,,JKL
851,medium_airport,Kake Airport,56.961312,-133.910202,Kake (AFE),Alaska,AK,Kake,,AFE
852,medium_airport,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,Lakehurst (NEL),New Jersey,NJ,Lakehurst,NEL,NEL
853,medium_airport,Mekoryuk Airport,60.37139893,-166.2709961,Mekoryuk (MYU),Alaska,AK,Mekoryuk,MYU,MYU
854,medium_airport,Desert Rock Airport,36.6194,-116.032997,Mercury (NV65),Nevada,NV,Mercury,DRA,NV65
855,medium_airport,Monticello Municipal Ellis Field,33.638599,-91.750999,Monticello (LLQ),Arkansas,AR,Monticello,,LLQ
856,medium_airport,Nenana Municipal Airport,64.548772,-149.074516,Nenana (ENN),Alaska,AK,Nenana,ENN,ENN
857,medium_airport,Platinum Airport,59.01139832,-161.8200073,Platinum (PTU),Alaska,AK,Platinum,PTU,PTU
858,medium_airport,Port Clarence Coast Guard Station,65.25370026,-166.8589935,Port Clarence (KPC),Alaska,AK,Port Clarence,KPC,KPC
859,medium_airport,Port Heiden Airport,56.959359,-158.62106,Port Heiden (PTH),Alaska,AK,Port Heiden,PTH,PTH
