Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business,flight_cost_first,org_dest_code,org_dest_code,distances_miles,org_dest_code
11232,"2023-01-03 21:55:00","2023-01-03 04:46:00","Boston (BOS)","San Diego (SAN)",DL1108,289.53,1720.85,3628.49,BOS_SAN,BOS_SAN,2588,BOS_SAN
11816,"2023-01-01 23:40:00","2023-01-01 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,513.7,1858.33,8408.82,BOS_SEA,BOS_SEA,2496,BOS_SEA
11776,"2022-12-28 11:55:00","2022-12-28 18:42:00","Boston (BOS)","Seattle (SEA)",DL341,565.39,1835.58,5274.58,BOS_SEA,BOS_SEA,2496,BOS_SEA
11752,"2023-01-03 23:40:00","2023-01-03 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,567.55,1026.55,6772.14,BOS_SEA,BOS_SEA,2496,BOS_SEA
11716,"2023-01-03 12:05:00","2023-01-03 18:50:00","Boston (BOS)","Seattle (SEA)",DL341,325.71,2724.56,8460.25,BOS_SEA,BOS_SEA,2496,BOS_SEA
11657,"2022-12-30 11:55:00","2022-12-30 18:42:00","Boston (BOS)","Seattle (SEA)",DL341,505.27,772.16,7264.46,BOS_SEA,BOS_SEA,2496,BOS_SEA
11597,"2023-01-02 23:40:00","2023-01-02 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,534.69,3058.83,6759.25,BOS_SEA,BOS_SEA,2496,BOS_SEA
11567,"2023-01-01 12:00:00","2023-01-01 18:45:00","Boston (BOS)","Seattle (SEA)",DL341,545.87,2826.7,7969.31,BOS_SEA,BOS_SEA,2496,BOS_SEA
11479,"2022-12-27 23:40:00","2022-12-27 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,351.3,3277.04,3423.27,BOS_SEA,BOS_SEA,2496,BOS_SEA
11469,"2022-12-31 11:55:00","2022-12-31 18:42:00","Boston (BOS)","Seattle (SEA)",DL341,609.42,3304.81,7751.54,BOS_SEA,BOS_SEA,2496,BOS_SEA
11411,"2023-01-02 12:05:00","2023-01-02 18:50:00","Boston (BOS)","Seattle (SEA)",DL341,686.61,911.51,4376.83,BOS_SEA,BOS_SEA,2496,BOS_SEA
11402,"2023-01-04 23:40:00","2023-01-04 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,503.55,2190.53,7294.99,BOS_SEA,BOS_SEA,2496,BOS_SEA
11376,"2022-12-26 23:40:00","2022-12-26 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,715.65,2455.31,6833.42,BOS_SEA,BOS_SEA,2496,BOS_SEA
11364,"2022-12-30 23:40:00","2022-12-30 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,484.37,2214.86,4106.05,BOS_SEA,BOS_SEA,2496,BOS_SEA
11330,"2022-12-28 23:40:00","2022-12-28 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,712.59,866,3632.93,BOS_SEA,BOS_SEA,2496,BOS_SEA
11311,"2023-01-04 12:05:00","2023-01-04 18:50:00","Boston (BOS)","Seattle (SEA)",DL341,359.84,1943.61,9307.07,BOS_SEA,BOS_SEA,2496,BOS_SEA
11288,"2022-12-29 11:55:00","2022-12-29 18:42:00","Boston (BOS)","Seattle (SEA)",DL341,515.9,820.73,5755.41,BOS_SEA,BOS_SEA,2496,BOS_SEA
11279,"2022-12-31 23:40:00","2022-12-31 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,495.81,1691.29,3856.41,BOS_SEA,BOS_SEA,2496,BOS_SEA
11243,"2022-12-29 23:40:00","2022-12-29 06:25:00","Boston (BOS)","Seattle (SEA)",DL2574,595.2,3065.13,4931.02,BOS_SEA,BOS_SEA,2496,BOS_SEA
11207,"2022-12-27 11:55:00","2022-12-27 18:42:00","Boston (BOS)","Seattle (SEA)",DL341,551.01,3380.78,5908.59,BOS_SEA,BOS_SEA,2496,BOS_SEA
11718,"2023-01-02 13:35:00","2023-01-02 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,526.22,1485.01,7545.49,BOS_SFO,BOS_SFO,2704,BOS_SFO
11603,"2022-12-31 13:35:00","2022-12-31 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,490.2,2125.3,6951.27,BOS_SFO,BOS_SFO,2704,BOS_SFO
11561,"2023-01-03 13:35:00","2023-01-03 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,634.95,1032.17,3344.86,BOS_SFO,BOS_SFO,2704,BOS_SFO
11413,"2023-01-01 13:35:00","2023-01-01 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,614.25,2975.29,5099.38,BOS_SFO,BOS_SFO,2704,BOS_SFO
11368,"2022-12-29 13:35:00","2022-12-29 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,749.75,2439.24,8192.23,BOS_SFO,BOS_SFO,2704,BOS_SFO
11334,"2022-12-27 13:35:00","2022-12-27 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,407.06,3450.48,7151.63,BOS_SFO,BOS_SFO,2704,BOS_SFO
11290,"2022-12-28 13:35:00","2022-12-28 20:38:00","Boston (BOS)","San Francisco (SFO)",DL322,712.6,2396.25,3754.58,BOS_SFO,BOS_SFO,2704,BOS_SFO
10899,"2022-12-28 02:30:00","2022-12-28 12:50:00","Boston (BOS)","Tel Aviv (TLV)",DL242,443.72,2531.41,5873.19,BOS_TLV,BOS_TLV,5492,BOS_TLV
10897,"2022-12-30 02:30:00","2022-12-30 12:50:00","Boston (BOS)","Tel Aviv (TLV)",DL242,357.59,2134.56,7060.42,BOS_TLV,BOS_TLV,5492,BOS_TLV
10895,"2023-01-01 02:30:00","2023-01-01 12:50:00","Boston (BOS)","Tel Aviv (TLV)",DL242,556.54,2193.54,9897.01,BOS_TLV,BOS_TLV,5492,BOS_TLV
10827,"2023-01-04 02:30:00","2023-01-04 12:50:00","Boston (BOS)","Tel Aviv (TLV)",DL242,638.14,1149.73,4145.62,BOS_TLV,BOS_TLV,5492,BOS_TLV
11122,"2022-12-27 16:48:00","2022-12-27 17:59:00","Brainerd (BRD)","Minneapolis (MSP)",DL4287,609.11,3304.8,9438.67,BRD_MSP,BRD_MSP,114,BRD_MSP
11082,"2022-12-31 16:46:00","2022-12-31 17:57:00","Brainerd (BRD)","Minneapolis (MSP)",DL4287,748.98,1271.27,4735.57,BRD_MSP,BRD_MSP,114,BRD_MSP
11395,"2023-01-02 18:38:00","2023-01-02 20:05:00","Butte (BTM)","Salt Lake City (SLC)",DL4323,637.28,811,7225.27,BTM_SLC,BTM_SLC,358,BTM_SLC
11393,"2023-01-03 01:15:00","2023-01-03 02:43:00","Butte (BTM)","Salt Lake City (SLC)",DL4230,518.81,1835.62,4705.9,BTM_SLC,BTM_SLC,358,BTM_SLC
11148,"2022-12-30 01:15:00","2022-12-30 02:43:00","Butte (BTM)","Salt Lake City (SLC)",DL4230,665.12,2990.18,6881.46,BTM_SLC,BTM_SLC,358,BTM_SLC
11130,"2023-01-04 18:38:00","2023-01-04 20:05:00","Butte (BTM)","Salt Lake City (SLC)",DL4323,391.68,1140.46,4935.2,BTM_SLC,BTM_SLC,358,BTM_SLC
11129,"2023-01-05 01:15:00","2023-01-05 02:43:00","Butte (BTM)","Salt Lake City (SLC)",DL4230,470.14,2802.86,4312.87,BTM_SLC,BTM_SLC,358,BTM_SLC
11050,"2022-12-29 18:38:00","2022-12-29 20:05:00","Butte (BTM)","Salt Lake City (SLC)",DL4323,602.11,2168.71,9329.75,BTM_SLC,BTM_SLC,358,BTM_SLC
11041,"2022-12-30 18:38:00","2022-12-30 20:05:00","Butte (BTM)","Salt Lake City (SLC)",DL4323,452.62,785.95,8140.16,BTM_SLC,BTM_SLC,358,BTM_SLC
11039,"2022-12-31 01:15:00","2022-12-31 02:43:00","Butte (BTM)","Salt Lake City (SLC)",DL4230,366.44,1746.62,7413.46,BTM_SLC,BTM_SLC,358,BTM_SLC
11032,"2023-01-02 01:15:00","2023-01-02 02:43:00","Butte (BTM)","Salt Lake City (SLC)",DL4230,486,2535.66,8592.89,BTM_SLC,BTM_SLC,358,BTM_SLC
10280,"2023-01-03 02:00:00","2023-01-03 03:35:00","Baton Rouge (BTR)","Atlanta (ATL)",DL8901,267.9,2042.03,5957.37,BTR_ATL,BTR_ATL,448,BTR_ATL
10149,"2022-12-27 17:18:00","2022-12-27 19:35:00","Buffalo (BUF)","Atlanta (ATL)",DL2028,659.85,1093.3,6140.87,BUF_ATL,BUF_ATL,712,BUF_ATL
10006,"2022-12-27 11:15:00","2022-12-27 13:39:00","Buffalo (BUF)","Atlanta (ATL)",DL1616,360.95,3460.31,5606.5,BUF_ATL,BUF_ATL,712,BUF_ATL
10410,"2023-01-03 15:57:00","2023-01-03 17:54:00","Baltimore (BWI)","Atlanta (ATL)",DL2080,443.5,3102.56,7714.64,BWI_ATL,BWI_ATL,577,BWI_ATL
10119,"2023-01-03 11:00:00","2023-01-03 13:57:00","Baltimore (BWI)","Minneapolis (MSP)",DL2192,599.14,1861.1,8131.34,BWI_MSP,BWI_MSP,936,BWI_MSP
10483,"2022-12-29 19:29:00","2022-12-29 22:31:00","Belize City (BZE)","Atlanta (ATL)",DL1802,702.63,3421.59,8958.95,BZE_ATL,BZE_ATL,1134,BZE_ATL
10372,"2023-01-04 19:59:00","2023-01-04 23:46:00","Bozeman (BZN)","Atlanta (ATL)",DL2469,505.83,2303.74,3108.58,BZN_ATL,BZN_ATL,1640,BZN_ATL
9990,"2022-12-30 19:59:00","2022-12-30 23:46:00","Bozeman (BZN)","Atlanta (ATL)",DL2469,441.07,1608.19,5769.83,BZN_ATL,BZN_ATL,1640,BZN_ATL
10340,"2022-12-27 21:30:00","2022-12-27 23:55:00","Bozeman (BZN)","Minneapolis (MSP)",DL2841,360.76,1720.84,5028.19,BZN_MSP,BZN_MSP,874,BZN_MSP
11399,"2023-01-02 02:02:00","2023-01-02 03:05:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4288,498.82,887.8,5435.36,CDC_SLC,CDC_SLC,221,CDC_SLC
11389,"2023-01-03 18:37:00","2023-01-03 19:38:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4289,716.93,1788.27,8946.41,CDC_SLC,CDC_SLC,221,CDC_SLC
11379,"2023-01-04 22:32:00","2023-01-04 23:33:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4288,498.48,1510.03,7991.77,CDC_SLC,CDC_SLC,221,CDC_SLC
11150,"2022-12-29 18:37:00","2022-12-29 19:38:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4289,601.15,1484.48,6684.77,CDC_SLC,CDC_SLC,221,CDC_SLC
11144,"2022-12-30 18:37:00","2022-12-30 19:38:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4289,335.96,2458.03,3299.36,CDC_SLC,CDC_SLC,221,CDC_SLC
11136,"2022-12-31 19:57:00","2022-12-31 21:00:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4289,252.15,3026.78,5523.07,CDC_SLC,CDC_SLC,221,CDC_SLC
11052,"2022-12-26 22:32:00","2022-12-26 23:33:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4288,499.46,2058.58,6851.9,CDC_SLC,CDC_SLC,221,CDC_SLC
11028,"2023-01-02 18:37:00","2023-01-02 19:38:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4289,432.67,1229.87,9199.8,CDC_SLC,CDC_SLC,221,CDC_SLC
11026,"2023-01-02 22:32:00","2023-01-02 23:33:00","Cedar City (CDC)","Salt Lake City (SLC)",DL4288,340.03,2796.93,5505.63,CDC_SLC,CDC_SLC,221,CDC_SLC
10900,"2022-12-27 09:35:00","2022-12-27 17:55:00","Paris (CDG)","Boston (BOS)",DL225,370.23,3065.79,8345.76,CDG_BOS,CDG_BOS,3449,CDG_BOS
10828,"2023-01-03 09:35:00","2023-01-03 18:10:00","Paris (CDG)","Boston (BOS)",DL225,683.86,1297.87,5995.65,CDG_BOS,CDG_BOS,3449,CDG_BOS
10931,"2022-12-27 10:30:00","2022-12-27 19:05:00","Paris (CDG)","New York (JFK)",DL263,346.28,1901,5687.15,CDG_JFK,CDG_JFK,3635,CDG_JFK
10908,"2022-12-31 10:30:00","2022-12-31 19:05:00","Paris (CDG)","New York (JFK)",DL263,289.53,3473.21,3435.81,CDG_JFK,CDG_JFK,3635,CDG_JFK
10863,"2022-12-29 10:30:00","2022-12-29 19:05:00","Paris (CDG)","New York (JFK)",DL263,561.32,2588.35,3925.41,CDG_JFK,CDG_JFK,3635,CDG_JFK
10845,"2022-12-30 10:30:00","2022-12-30 19:05:00","Paris (CDG)","New York (JFK)",DL263,524.24,2549.28,3318.79,CDG_JFK,CDG_JFK,3635,CDG_JFK
10822,"2022-12-28 10:30:00","2022-12-28 19:05:00","Paris (CDG)","New York (JFK)",DL263,293.53,3447,8983.06,CDG_JFK,CDG_JFK,3635,CDG_JFK
11006,"2023-01-03 10:15:00","2023-01-03 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,588.31,3246.2,8926.89,CDG_SEA,CDG_SEA,5017,CDG_SEA
10990,"2023-01-04 10:15:00","2023-01-04 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,614.74,962.37,6061.54,CDG_SEA,CDG_SEA,5017,CDG_SEA
10929,"2022-12-28 10:15:00","2022-12-28 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,739.43,967.01,7443.55,CDG_SEA,CDG_SEA,5017,CDG_SEA
10861,"2022-12-30 10:15:00","2022-12-30 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,343.15,1177.48,6266.57,CDG_SEA,CDG_SEA,5017,CDG_SEA
10818,"2022-12-31 10:15:00","2022-12-31 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,428.42,828.01,3437.66,CDG_SEA,CDG_SEA,5017,CDG_SEA
10792,"2023-01-02 10:15:00","2023-01-02 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,331.51,2414.54,3847.52,CDG_SEA,CDG_SEA,5017,CDG_SEA
10787,"2022-12-27 10:15:00","2022-12-27 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,296.73,2683.6,6724.77,CDG_SEA,CDG_SEA,5017,CDG_SEA
10770,"2022-12-29 10:15:00","2022-12-29 21:00:00","Paris (CDG)","Seattle (SEA)",DL81,620.39,3339.08,5470.09,CDG_SEA,CDG_SEA,5017,CDG_SEA
11018,"2022-12-28 09:30:00","2022-12-28 20:25:00","Paris (CDG)","Salt Lake City (SLC)",DL221,623.52,3466.63,9508.83,CDG_SLC,CDG_SLC,5080,CDG_SLC
11014,"2022-12-30 09:30:00","2022-12-30 20:25:00","Paris (CDG)","Salt Lake City (SLC)",DL221,599.22,2102.71,3626.33,CDG_SLC,CDG_SLC,5080,CDG_SLC
11010,"2023-01-01 09:30:00","2023-01-01 20:30:00","Paris (CDG)","Salt Lake City (SLC)",DL221,576.71,2655.64,4200.07,CDG_SLC,CDG_SLC,5080,CDG_SLC
10968,"2023-01-02 09:30:00","2023-01-02 20:30:00","Paris (CDG)","Salt Lake City (SLC)",DL221,617.85,2221.36,8700.03,CDG_SLC,CDG_SLC,5080,CDG_SLC
10964,"2023-01-04 09:30:00","2023-01-04 20:30:00","Paris (CDG)","Salt Lake City (SLC)",DL221,458.82,3333.08,6190.19,CDG_SLC,CDG_SLC,5080,CDG_SLC
10919,"2023-01-03 09:30:00","2023-01-03 20:30:00","Paris (CDG)","Salt Lake City (SLC)",DL221,734.27,2273.74,5236.24,CDG_SLC,CDG_SLC,5080,CDG_SLC
10912,"2022-12-29 09:30:00","2022-12-29 20:25:00","Paris (CDG)","Salt Lake City (SLC)",DL221,448.76,1608.19,5768.16,CDG_SLC,CDG_SLC,5080,CDG_SLC
10796,"2022-12-31 09:30:00","2022-12-31 20:25:00","Paris (CDG)","Salt Lake City (SLC)",DL221,461.5,2933.53,4254.94,CDG_SLC,CDG_SLC,5080,CDG_SLC
10774,"2022-12-27 09:30:00","2022-12-27 20:25:00","Paris (CDG)","Salt Lake City (SLC)",DL221,555,1022.72,7386.25,CDG_SLC,CDG_SLC,5080,CDG_SLC
10274,"2023-01-04 19:48:00","2023-01-04 21:10:00","Charleston (CHS)","Atlanta (ATL)",DL1553,642.19,2398.02,5939.96,CHS_ATL,CHS_ATL,259,CHS_ATL
9914,"2023-01-03 22:53:00","2023-01-03 00:18:00","Charleston (CHS)","Atlanta (ATL)",DL2628,648.08,1221.23,8515.42,CHS_ATL,CHS_ATL,259,CHS_ATL
11159,"2023-01-03 20:52:00","2023-01-03 22:21:00","Sault Sainte Marie (CIU)","Detroit (DTW)",DL4324,468.73,3073.89,3549.18,CIU_DTW,CIU_DTW,284,CIU_DTW
11062,"2022-12-30 20:52:00","2022-12-30 22:21:00","Sault Sainte Marie (CIU)","Detroit (DTW)",DL4324,549.88,2276.07,8424.05,CIU_DTW,CIU_DTW,284,CIU_DTW
11126,"2022-12-27 01:07:00","2022-12-27 03:07:00","Sault Sainte Marie (CIU)","Minneapolis (MSP)",DL4241,536.13,2289.94,6981.11,CIU_MSP,CIU_MSP,435,CIU_MSP
11109,"2023-01-03 00:57:00","2023-01-03 02:57:00","Sault Sainte Marie (CIU)","Minneapolis (MSP)",DL4241,322.5,2289.94,6594.27,CIU_MSP,CIU_MSP,435,CIU_MSP
11094,"2022-12-30 01:07:00","2022-12-30 03:07:00","Sault Sainte Marie (CIU)","Minneapolis (MSP)",DL4241,399.87,1596.73,4913.57,CIU_MSP,CIU_MSP,435,CIU_MSP
11066,"2023-01-04 00:57:00","2023-01-04 02:57:00","Sault Sainte Marie (CIU)","Minneapolis (MSP)",DL4241,334.33,2941.11,5811.86,CIU_MSP,CIU_MSP,435,CIU_MSP
11111,"2022-12-30 18:00:00","2022-12-30 19:20:00","Clarksburg (CKB)","Detroit (DTW)",DL4604,508.08,2941.11,5086.12,CKB_DTW,CKB_DTW,259,CKB_DTW
10646,"2022-12-30 12:15:00","2022-12-30 14:16:00","Cleveland (CLE)","Atlanta (ATL)",DL2218,739.42,1004.2,4111.77,CLE_ATL,CLE_ATL,554,CLE_ATL
10689,"2022-12-26 23:55:00","2022-12-26 04:48:00","Charlotte (CLT)","Salt Lake City (SLC)",DL751,503.81,3188.63,9822.81,CLT_SLC,CLT_SLC,1727,CLT_SLC
10189,"2022-12-28 10:56:00","2022-12-28 12:35:00","Columbus (CMH)","Atlanta (ATL)",DL1386,583.56,3488.22,4117.03,CMH_ATL,CMH_ATL,447,CMH_ATL
10021,"2023-01-01 10:56:00","2023-01-01 12:35:00","Columbus (CMH)","Atlanta (ATL)",DL1386,673.22,1048.53,8875.34,CMH_ATL,CMH_ATL,447,CMH_ATL
10012,"2023-01-03 00:59:00","2023-01-03 02:46:00","Columbus (CMH)","Atlanta (ATL)",DL750,295.27,2032.08,8042.98,CMH_ATL,CMH_ATL,447,CMH_ATL
9920,"2023-01-02 18:00:00","2023-01-02 19:41:00","Columbus (CMH)","Atlanta (ATL)",DL2336,587.71,2100.62,3117.55,CMH_ATL,CMH_ATL,447,CMH_ATL
11397,"2023-01-02 13:00:00","2023-01-02 14:29:00","Casper (CPR)","Salt Lake City (SLC)",DL4311,565.39,1599.54,3482.09,CPR_SLC,CPR_SLC,320,CPR_SLC
11381,"2023-01-04 18:35:00","2023-01-04 19:57:00","Casper (CPR)","Salt Lake City (SLC)",DL4251,558.26,2596.26,8945.98,CPR_SLC,CPR_SLC,320,CPR_SLC
11134,"2023-01-01 16:00:00","2023-01-01 17:28:00","Casper (CPR)","Salt Lake City (SLC)",DL4311,551.01,899.07,8882.92,CPR_SLC,CPR_SLC,320,CPR_SLC
11132,"2023-01-03 13:00:00","2023-01-03 14:29:00","Casper (CPR)","Salt Lake City (SLC)",DL4311,733.28,899.06,6822.18,CPR_SLC,CPR_SLC,320,CPR_SLC
11131,"2023-01-04 13:00:00","2023-01-04 14:29:00","Casper (CPR)","Salt Lake City (SLC)",DL4311,423.58,1376.33,3431.87,CPR_SLC,CPR_SLC,320,CPR_SLC
11792,"2022-12-26 20:50:00","2022-12-26 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL238,600.24,2885.21,6004.34,CPT_ATL,CPT_ATL,8127,CPT_ATL
11789,"2022-12-28 20:50:00","2022-12-28 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL239,418.83,985.37,8444.17,CPT_ATL,CPT_ATL,8127,CPT_ATL
11687,"2022-12-29 20:50:00","2022-12-29 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL238,592.63,3009.37,8229.12,CPT_ATL,CPT_ATL,8127,CPT_ATL
11677,"2022-12-27 20:50:00","2022-12-27 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL211,370.23,1474.9,6992.11,CPT_ATL,CPT_ATL,8127,CPT_ATL
11666,"2023-01-05 20:50:00","2023-01-05 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL238,347.17,2917.75,5875.93,CPT_ATL,CPT_ATL,8127,CPT_ATL
11521,"2022-12-31 20:50:00","2022-12-31 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL238,448.75,1508.31,8155.6,CPT_ATL,CPT_ATL,8127,CPT_ATL
11450,"2022-12-30 20:50:00","2022-12-30 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL211,407.52,2429.08,3737.44,CPT_ATL,CPT_ATL,8127,CPT_ATL
11448,"2023-01-01 20:50:00","2023-01-01 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL211,583.96,1435.43,8924.98,CPT_ATL,CPT_ATL,8127,CPT_ATL
11446,"2023-01-03 20:50:00","2023-01-03 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL211,263.99,1298.61,9121.84,CPT_ATL,CPT_ATL,8127,CPT_ATL
11221,"2023-01-02 20:50:00","2023-01-02 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL238,724.3,1406.82,6758.85,CPT_ATL,CPT_ATL,8127,CPT_ATL
11218,"2023-01-04 20:50:00","2023-01-04 13:00:00","Cape Town (CPT)","Atlanta (ATL)",DL239,719.75,3049.1,5412.1,CPT_ATL,CPT_ATL,8127,CPT_ATL
10706,"2022-12-31 19:55:00","2022-12-31 22:38:00","Cancun (CUN)","Atlanta (ATL)",DL597,346.69,852.68,7586.37,CUN_ATL,CUN_ATL,880,CUN_ATL
10623,"2023-01-04 18:25:00","2023-01-04 21:07:00","Cancun (CUN)","Atlanta (ATL)",DL641,532.1,2740.46,6496.58,CUN_ATL,CUN_ATL,880,CUN_ATL
10457,"2022-12-28 18:25:00","2022-12-28 21:07:00","Cancun (CUN)","Atlanta (ATL)",DL641,747.24,3379,7721.72,CUN_ATL,CUN_ATL,880,CUN_ATL
10057,"2023-01-02 19:55:00","2023-01-02 22:38:00","Cancun (CUN)","Atlanta (ATL)",DL597,470.92,1651.76,3619.99,CUN_ATL,CUN_ATL,880,CUN_ATL
9984,"2023-01-01 16:55:00","2023-01-01 19:35:00","Cancun (CUN)","Atlanta (ATL)",DL1963,293.76,3055.31,9585.92,CUN_ATL,CUN_ATL,880,CUN_ATL
10720,"2022-12-28 18:13:00","2022-12-28 22:05:00","Cancun (CUN)","Detroit (DTW)",DL618,398.13,1221.16,9394.57,CUN_DTW,CUN_DTW,1473,CUN_DTW
10518,"2022-12-29 20:15:00","2022-12-29 00:08:00","Cancun (CUN)","Detroit (DTW)",DL1911,426.29,1506.14,6235.2,CUN_DTW,CUN_DTW,1473,CUN_DTW
10501,"2023-01-02 18:13:00","2023-01-02 22:05:00","Cancun (CUN)","Detroit (DTW)",DL618,283.7,1617.49,8908.84,CUN_DTW,CUN_DTW,1473,CUN_DTW
10660,"2022-12-26 21:18:00","2022-12-26 01:45:00","Cancun (CUN)","Minneapolis (MSP)",DL1888,295.69,891.48,3471.14,CUN_MSP,CUN_MSP,1682,CUN_MSP
10121,"2023-01-02 20:18:00","2023-01-02 00:45:00","Cancun (CUN)","Minneapolis (MSP)",DL1878,455.07,827.92,9084.72,CUN_MSP,CUN_MSP,1682,CUN_MSP
10276,"2023-01-04 10:50:00","2023-01-04 12:28:00","Cincinnati (CVG)","Atlanta (ATL)",DL1349,272.73,1313.68,9302.97,CVG_ATL,CVG_ATL,373,CVG_ATL
10366,"2022-12-28 11:50:00","2022-12-28 15:15:00","Cincinnati (CVG)","Denver (DEN)",DL518,592.63,1435.96,6894.12,CVG_DEN,CVG_DEN,1069,CVG_DEN
10101,"2022-12-30 11:50:00","2022-12-30 15:15:00","Cincinnati (CVG)","Denver (DEN)",DL518,313.09,2289.96,6119.64,CVG_DEN,CVG_DEN,1069,CVG_DEN
10053,"2023-01-03 11:15:00","2023-01-03 15:35:00","Cincinnati (CVG)","Las Vegas (LAS)",DL1042,400.33,2405.23,4210.96,CVG_LAS,CVG_LAS,1678,CVG_LAS
10612,"2022-12-30 12:30:00","2022-12-30 14:41:00","Cincinnati (CVG)","Tampa (TPA)",DL2765,438.21,1081.61,6562.14,CVG_TPA,CVG_TPA,773,CVG_TPA
10285,"2023-01-02 11:00:00","2023-01-02 12:25:00","Daytona Beach (DAB)","Atlanta (ATL)",DL2643,407.53,856.59,4155.78,DAB_ATL,DAB_ATL,366,DAB_ATL
9926,"2022-12-31 11:00:00","2022-12-31 12:25:00","Daytona Beach (DAB)","Atlanta (ATL)",DL2643,258.44,1351.13,4852.59,DAB_ATL,DAB_ATL,366,DAB_ATL
10578,"2022-12-30 22:31:00","2022-12-30 00:36:00","Washington (DCA)","Atlanta (ATL)",DL464,383.46,2823.33,4076.94,DCA_ATL,DCA_ATL,547,DCA_ATL
10382,"2023-01-02 22:31:00","2023-01-02 00:36:00","Washington (DCA)","Atlanta (ATL)",DL464,579.13,866.03,6748.07,DCA_ATL,DCA_ATL,547,DCA_ATL
11835,"2022-12-26 22:13:00","2022-12-26 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,488.68,2042.07,5915.32,DCA_SLC,DCA_SLC,1851,DCA_SLC
11749,"2023-01-04 22:13:00","2023-01-04 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,476.12,1794.33,4347.7,DCA_SLC,DCA_SLC,1851,DCA_SLC
11594,"2023-01-03 22:13:00","2023-01-03 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,331.85,2046.33,3746.4,DCA_SLC,DCA_SLC,1851,DCA_SLC
11476,"2022-12-28 22:13:00","2022-12-28 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,686.59,2263.79,4211.48,DCA_SLC,DCA_SLC,1851,DCA_SLC
11422,"2022-12-29 22:13:00","2022-12-29 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,437.15,985.34,4520.45,DCA_SLC,DCA_SLC,1851,DCA_SLC
11418,"2022-12-30 22:13:00","2022-12-30 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,332.2,752.81,9867.76,DCA_SLC,DCA_SLC,1851,DCA_SLC
11373,"2022-12-27 22:13:00","2022-12-27 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,427.48,1504.43,3779.77,DCA_SLC,DCA_SLC,1851,DCA_SLC
11361,"2022-12-31 22:13:00","2022-12-31 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,487.25,2979.55,7421.55,DCA_SLC,DCA_SLC,1851,DCA_SLC
11276,"2023-01-01 22:13:00","2023-01-01 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,667.4,2939.43,4942.44,DCA_SLC,DCA_SLC,1851,DCA_SLC
11274,"2023-01-02 22:13:00","2023-01-02 03:15:00","Washington (DCA)","Salt Lake City (SLC)",DL472,488.47,951.15,7178.76,DCA_SLC,DCA_SLC,1851,DCA_SLC
